ChuckDrivePositionCountActual	ChuckDrivePositionCountActual	ChuckTempControlDCBiasActVoltage	ChuckTempControlDCBiasActVoltage	ChuckTempControlSensor	ChuckTempControlSensor	CurrentStepNumber	CurrentStepNumber	DCActualCurrent	DCActualCurrent	DCActualPower	DCActualPower	DCActualVoltage	DCActualVoltage	DCHardArcPerRun	DCHardArcPerRun	DCMicroArcPerRun	DCMicroArcPerRun	DCPowerCorrection	DCPowerCorrection	DCShieldLifeCounter	DCShieldLifeCounter	DCTargetLifeCounter	DCTargetLifeCounter	FlexiCathMagnetPositionSensor	FlexiCathMagnetPositionSensor	GasVacuumSystemGas1Sensor	GasVacuumSystemGas1Sensor	GasVacuumSystemGas3Sensor	GasVacuumSystemGas3Sensor	GasVacuumSystemPressureReaderManagerPressure	GasVacuumSystemPressureReaderManagerPressure	GasVacuumSystemPressureReaderManagerWiderangeGaugeSensor	GasVacuumSystemPressureReaderManagerWiderangeGaugeSensor	MatchingSeriesCapacitorPositionSensor	MatchingSeriesCapacitorPositionSensor	MatchingShuntCapacitorPositionSensor	MatchingShuntCapacitorPositionSensor	ProcessTimerTimeCorrection	ProcessTimerTimeCorrection	RFBiasDCVoltageSensor	RFBiasDCVoltageSensor	RFBiasLoadPowerCorrection	RFBiasLoadPowerCorrection	RFBiasLoadPowerSensor	RFBiasLoadPowerSensor	RFBiasReflectedPowerSensor	RFBiasReflectedPowerSensor	WaferIDRead	WaferIDRead	
msec	SerInc	msec	V	msec	degC	msec	no unit	msec	A	msec	W	msec	V	msec	no unit	msec	no unit	msec	%	msec	kWh	msec	kWh	msec	mm	msec	sccm	msec	sccm	msec	mTorr	msec	mTorr	msec	steps	msec	steps	msec	%	msec	V	msec	%	msec	W	msec	W	msec	no unit	
408923	-110687	409048	-252	408799	70	408923	3	408669	8.32	409594	2000	409173	240	408533	0	408409	89	409048	0.2	409477	222.586	409288	712.768	409048	25.14	408923	35.548	408799	30.3232	408669	3.8677	409477	3.83163	409288	660	409173	350	408669	-0.65	408799	-252	408409	-3.9	408533	87	409594	1	408533	142951414	---	---	
410234	-110687	410359	-250	410118	70	410234	3	409969	8.32	410889	2000	410483	240	409844	0	409719	89	410359	0.2	410764	222.586	410608	712.767	410359	25.14	410234	35.548	410118	30.3232	409969	3.8677	410764	3.83163	410608	660	410483	350	409969	-0.65	410118	-250	409719	-3.9	409844	86	410889	1	409844	142951414	---	---	
411560	-110687	411685	-251	411435	70	411560	3	411302	8.32	412199	2000	411810	240	411139	0	411014	89	411685	0.2	412075	222.585	411950	712.766	411685	25.14	411560	35.4845	411435	30.3681	411303	3.83163	412075	3.83163	411950	660	411810	350	411302	-0.65	411435	-250	411014	-3.9	411139	86	412199	1	411139	142951414	---	---	
412870	-110687	412995	-251	412745	70	412870	3	412621	8.32	413494	2000	413118	240	412498	0	412324	89	412995	0.2	413369	222.584	413245	712.765	412995	25.14	412870	35.548	412745	30.3681	412621	3.83163	413369	3.8677	413245	660	413118	350	412621	-0.65	412745	-251	412324	-3.9	412498	87	413494	1	412498	142951414	---	---	
414149	-110687	414307	-252	414025	70	414150	3	413900	8.32	414851	2000	414430	241	413775	0	413619	89	414307	0.2	414727	222.584	414602	712.765	414307	25.14	414150	35.6114	414025	30.3681	413900	3.8677	414727	3.8677	414602	660	414430	350	413900	-0.65	414025	-252	413619	-3.9	413775	86	414851	1	413775	142951414	---	---	
415553	-110687	415720	-252	415429	70	415553	3	415304	8.32	416209	2000	415834	241	415179	0	415056	91	415720	0.2	416084	222.583	415959	712.764	415720	25.14	415553	35.548	415429	30.3232	415304	3.8677	416084	3.8677	415959	660	415834	350	415304	-0.65	415429	-252	415056	-3.9	415179	86	416209	1	415179	142951414	---	---	
416989	-110687	417114	-252	416801	70	416989	3	416674	8.32	417628	2000	417238	241	416489	0	416365	91	417114	0.2	417513	222.582	417363	712.763	417114	25.14	416989	35.6114	416801	30.3681	416674	3.8677	417513	3.8677	417363	660	417238	350	416674	-0.65	416801	-252	416365	-3.9	416489	86	417628	1	416490	142951414	---	---	
418362	-110687	418486	-252	418237	70	418362	3	418112	8.3	419032	2000	418630	241	417971	0	417847	91	418486	0.2	418908	222.581	418783	712.762	418486	25.14	418362	35.548	418237	30.3232	418112	3.8677	418908	3.8677	418783	660	418630	350	418112	-0.65	418237	-252	417847	-3.9	417971	86	419032	1	417971	142951414	---	---	
419703	-110687	419828	-252	419578	70	419703	3	419454	8.3	420374	2000	419971	241	419340	0	419157	91	419828	0.2	420249	222.58	420124	712.761	419828	25.14	419703	35.4845	419578	30.3681	419454	3.8677	420249	3.83163	420124	660	419971	350	419454	-0.65	419578	-252	419157	-3.9	419340	86	420374	1	419340	142951414	---	---	
421201	-110687	421326	-252	421076	70	421201	3	420873	8.3	421825	2000	421450	241	420646	0	420499	91	421326	0.2	421700	222.58	421575	712.761	421326	25.14	421201	35.548	421076	30.3681	420873	3.83163	421700	3.8677	421575	660	421450	350	420873	-0.65	421076	-252	420499	-3.9	420646	87	421825	1	420646	142951414	---	---	
422558	-110687	422683	-251	422433	70	422558	3	422308	8.3	423237	2000	422808	241	422184	0	422041	91	422683	0.2	423057	222.579	422932	712.76	422683	25.14	422558	35.548	422433	30.413	422308	3.8677	423057	3.8677	422932	660	422808	350	422308	-0.65	422433	-251	422041	-3.9	422184	87	423237	1	422184	142951414	---	---	
423912	-110687	424025	-252	423759	70	423912	3	423635	8.3	424586	2000	424149	241	423510	0	423385	92	424025	0.2	424446	222.578	424322	712.759	424025	25.14	423912	35.548	423759	30.3681	423635	3.8677	424446	3.8677	424322	660	424149	350	423635	-0.65	423759	-251	423385	-3.9	423510	86	424586	1	423510	142951414	---	---	
425241	-110687	425375	-252	425118	70	425241	3	424961	8.3	425912	2000	425491	241	424836	0	424711	92	425375	0.2	425765	222.577	425616	712.759	425375	25.14	425241	35.548	425118	30.3232	424961	3.83163	425765	3.83163	425616	660	425491	350	424961	-0.65	425118	-252	424711	-3.9	424836	86	425912	1	424836	142951414	---	---	
426646	-110687	426770	-250	426425	70	426646	3	426287	8.3	427254	2000	426895	241	426162	0	426037	93	426770	0.2	427129	222.576	427010	712.758	426770	25.14	426646	35.4845	426425	30.3232	426287	3.8677	427129	3.83163	427010	660	426895	350	426287	-0.65	426425	-250	426037	-3.9	426162	87	427254	1	426162	142951414	---	---	
427940	-110687	428065	-251	427816	70	427940	3	427689	8.3	428549	2000	428183	241	427504	0	427379	94	428065	0.2	428424	222.576	428299	712.757	428065	25.14	427940	35.4845	427816	30.3681	427689	3.83163	428424	3.8677	428299	660	428183	350	427689	-0.65	427816	-251	427379	-3.9	427504	86	428549	1	427504	142951414	---	---	
429220	-110687	429345	-251	429095	70	429220	3	428970	8.3	429844	2000	429469	241	428849	0	428674	94	429345	0.2	429719	222.575	429594	712.756	429345	25.14	429220	35.4845	429095	30.3681	428970	3.8677	429719	3.8677	429594	660	429469	350	428970	-0.65	429095	-251	428674	-3.9	428849	87	429844	1	428849	142951414	---	---	
430499	-110687	430657	-252	430374	70	430499	3	430249	8.32	431232	2000	430827	240	430125	0	430001	94	430657	0.2	431108	222.574	430983	712.755	430657	25.14	430499	35.4845	430374	30.3681	430249	3.8677	431108	3.83163	430983	660	430827	350	430249	-0.65	430374	-252	430001	-3.9	430125	86	431232	1	430125	142951414	---	---	
431872	-110687	432016	-252	431747	70	431872	3	431622	8.32	432614	2000	432200	240	431497	0	431373	94	432016	0.2	432449	222.574	432324	712.755	432016	25.14	431872	35.4845	431747	30.3232	431622	3.83163	432449	3.8677	432324	660	432200	350	431622	-0.65	431747	-252	431373	-3.9	431497	86	432614	1	431497	142951414	---	---	
433277	-110687	433401	-252	433104	70	433277	3	432979	8.32	433900	2000	433525	240	432855	0	432730	94	433401	0.2	433787	222.573	433650	712.754	433401	25.14	433277	35.548	433104	30.3681	432979	3.83163	433787	3.83163	433650	660	433525	350	432979	-0.65	433104	-252	432730	-3.9	432855	85	433900	1	432855	142951414	---	---	
434586	-110687	434711	-251	434462	70	434586	3	434274	8.32	435241	2000	434836	240	434149	0	434025	95	434711	0.2	435117	222.572	434960	712.753	434711	25.14	434586	35.548	434462	30.3681	434274	3.8677	435117	3.8677	434960	660	434836	350	434274	-0.65	434462	-251	434025	-3.9	434149	86	435241	1	434149	142951414	---	---	
435959	-110687	436084	-252	435834	70	435959	3	435709	8.32	436630	2000	436233	240	435553	0	435436	97	436084	0.2	436509	222.571	436364	712.752	436084	25.14	435959	35.4845	435834	30.3681	435709	3.83163	436509	3.83163	436364	660	436233	350	435709	-0.65	435834	-251	435436	-3.9	435553	87	436630	1	435553	142951414	---	---	
437316	-110687	437441	-252	437191	70	437316	3	437066	8.32	438002	2000	437637	240	436953	0	436755	97	437441	0.2	437877	222.571	437753	712.752	437441	25.14	437316	35.548	437191	30.3681	437066	3.8677	437877	3.8677	437753	660	437637	350	437066	-0.65	437191	-252	436755	-3.9	436954	86	438002	1	436954	142951414	---	---	
438668	-110687	438876	-252	438517	70	438668	3	438392	8.32	439437	2000	439000	241	438267	0	438143	97	438876	0.2	439310	222.57	439125	712.751	438876	25.14	438668	35.548	438517	30.3681	438392	3.8677	439310	3.8677	439125	660	439000	350	438392	-0.65	438517	-252	438143	-3.9	438267	86	439437	1	438267	142951414	---	---	
440155	-110687	440280	-251	440031	70	440155	3	439812	8.32	440857	2000	440404	241	439687	0	439562	97	440280	0.2	440740	222.569	440529	712.75	440280	25.14	440155	35.548	440031	30.3681	439812	3.8677	440740	3.8677	440529	660	440404	350	439812	-0.65	440031	-252	439562	-3.9	439687	87	440857	1	439687	142951414	---	---	
441637	-110687	441761	-251	441512	70	441637	3	441339	8.3	442417	2000	441886	241	441137	0	441014	97	441761	0.2	442290	222.568	442077	712.75	441761	25.14	441637	35.548	441512	30.3681	441339	3.8677	442290	3.83163	442077	660	441886	350	441339	-0.65	441512	-251	441014	-3.9	441137	86	442417	1	441137	142951414	---	---	
443072	-110687	443197	-252	442947	70	443072	3	442830	8.3	443852	2000	443372	241	442666	0	442541	97	443197	0.2	443727	222.567	443602	712.748	443197	25.14	443072	35.548	442947	30.3681	442830	3.8677	443727	3.8677	443602	660	443372	350	442830	-0.65	442947	-252	442541	-3.9	442666	87	443852	1	442666	142951414	---	---	
444523	-110687	444648	-251	444367	70	444523	3	444242	8.3	445162	2000	444788	241	444124	0	443977	97	444648	0.2	445038	222.567	444913	712.748	444648	25.14	444523	35.548	444367	30.3232	444242	3.8677	445038	3.8677	444913	660	444788	350	444242	-0.65	444367	-251	443977	-3.9	444124	87	445162	1	444124	142951414	---	---	
445849	-110687	446009	-251	445724	70	445849	3	445599	8.3	446504	2000	446130	241	445474	0	445352	98	446009	0.2	446379	222.566	446254	712.747	446009	25.14	445849	35.6114	445724	30.3681	445599	3.8677	446379	3.83163	446254	660	446130	350	445599	-0.65	445724	-251	445352	-3.9	445474	87	446504	1	445474	142951414	---	---	
447175	-110687	447381	-251	447050	70	447175	3	446925	8.3	447893	2000	447503	241	446800	0	446682	98	447381	0.2	447768	222.565	447648	712.746	447381	25.14	447175	35.548	447050	30.3232	446925	3.8677	447768	3.8677	447648	660	447503	350	446925	-0.65	447050	-251	446682	-3.9	446800	86	447893	1	446800	142951414	---	---	
448532	-110687	448753	-251	448408	70	448532	3	448283	8.3	449250	2000	448875	241	448158	0	448044	98	448753	0.2	449125	222.565	449000	712.745	448753	25.14	448532	35.548	448408	30.3681	448283	3.8677	449125	3.83163	449000	660	448875	350	448283	-0.65	448408	-251	448044	-3.9	448158	87	449250	1	448158	142951414	---	---	
449936	-110687	450108	-251	449812	70	449936	3	449687	8.3	450608	2000	450233	241	449562	0	449437	99	450108	0.2	450482	222.564	450357	712.745	450108	25.14	449936	35.548	449812	30.3232	449687	3.8677	450482	3.8677	450358	660	450233	350	449687	-0.65	449812	-251	449437	-3.9	449562	86	450608	1	449562	142951414	---	---	
451309	-110687	451434	-251	451184	70	451309	3	451060	8.3	451933	2000	451559	241	450933	0	450763	99	451434	0.2	451808	222.563	451684	712.744	451434	25.14	451309	35.4845	451184	30.3232	451060	3.8677	451808	3.8677	451684	660	451559	350	451060	-0.65	451184	-251	450763	-3.9	450933	86	451933	1	450933	142951414	---	---	
452604	-110687	452729	-252	452477	70	452604	3	452323	8.3	453275	2000	452854	241	452198	0	452074	99	452729	0.2	453148	222.562	452978	712.743	452729	25.14	452604	35.548	452477	30.3681	452323	3.83163	453148	3.8677	452978	660	452854	350	452323	-0.65	452477	-252	452074	-3.9	452198	87	453275	1	452198	142951414	---	---	
453914	-110687	454039	-252	453790	70	453914	3	453649	8.32	454554	2000	454164	241	453524	0	453400	99	454039	0.2	454429	222.561	454288	712.743	454039	25.14	453914	35.4845	453790	30.3681	453649	3.8677	454429	3.8677	454288	660	454164	350	453649	-0.65	453790	-252	453400	-3.9	453524	87	454554	1	453524	142951414	---	---	
455197	-110687	455318	-251	455053	70	455197	3	454941	8.32	455880	2000	455443	240	454804	0	454679	99	455318	0.2	455755	222.561	455630	712.742	455318	25.14	455197	35.548	455053	30.3232	454941	3.8677	455755	3.8677	455630	660	455443	350	454941	-0.65	455053	-251	454679	-3.9	454804	86	455880	1	454804	142951414	---	---	
456551	-110687	456676	-252	456426	70	456551	3	456303	8.32	457253	2000	456878	240	456130	0	456005	99	456676	0.2	457128	222.56	457003	712.741	456676	25.14	456551	35.548	456426	30.3232	456303	3.8677	457128	3.8677	457003	660	456878	350	456303	-0.65	456426	-252	456005	-3.9	456130	86	457253	1	456130	142951414	---	---	
457939	-110687	458064	-252	457815	70	457939	3	457690	8.32	458594	2000	458229	240	457577	0	457378	101	458064	0.2	458470	222.559	458345	712.74	458064	25.14	457939	35.548	457815	30.3681	457690	3.8677	458470	3.8677	458345	660	458229	350	457690	-0.65	457815	-252	457378	-3.9	457577	86	458594	1	457577	142951414	---	---	
459265	-110687	459390	-252	459140	70	459265	3	459016	8.32	459905	2000	459535	240	458860	0	458719	102	459390	0.2	459780	222.558	459655	712.739	459390	25.14	459265	35.548	459140	30.3232	459016	3.8677	459780	3.8677	459655	660	459535	350	459016	-0.65	459140	-252	458719	-3.9	458860	86	459905	1	458860	142951414	---	---	
460607	-110687	460732	-251	460482	70	460607	3	460357	8.32	461278	2000	460903	240	460229	0	460030	102	460732	0.2	461153	222.558	461028	712.739	460732	25.14	460607	35.548	460482	30.3232	460357	3.8677	461153	3.8677	461028	660	460903	350	460357	-0.65	460482	-251	460030	-3.9	460229	86	461278	1	460229	142951414	---	---	
461980	-110687	462120	-251	461855	70	461980	3	461730	8.32	462656	2000	462245	240	461616	0	461428	104	462120	0.2	462494	222.557	462370	712.738	462120	25.14	461980	35.548	461855	30.3232	461730	3.8677	462494	3.8677	462370	660	462245	350	461730	-0.65	461855	-251	461428	-3.9	461616	86	462656	1	461616	142951414	---	---	
463290	-110687	463415	-252	463149	70	463290	3	463025	8.32	463976	2000	463539	240	462900	0	462775	104	463415	0.2	463856	222.556	463664	712.737	463415	25.14	463290	35.548	463149	30.3232	463025	3.8677	463856	3.8677	463664	660	463539	350	463025	-0.65	463149	-252	462775	-3.9	462900	86	463976	1	462900	142951414	---	---	
464631	-110687	464756	-252	464507	70	464631	3	464351	8.32	465302	2000	464897	240	464226	0	464101	104	464756	0.2	465177	222.555	465058	712.736	464756	25.14	464631	35.548	464507	30.3681	464351	3.8677	465177	3.83163	465058	660	464897	350	464351	-0.65	464507	-252	464101	-3.9	464226	86	465302	1	464226	142951414	---	---	
465973	-110687	466098	-252	465848	70	465973	3	465723	8.32	466612	2000	466222	240	465552	0	465427	104	466098	0.2	466488	222.555	466363	712.736	466098	25.14	465973	35.548	465848	30.3232	465723	3.83163	466488	3.83163	466363	660	466222	350	465723	-0.65	465848	-252	465427	-3.9	465552	86	466612	1	465552	142951414	---	---	
467221	-110687	467345	-251	467096	70	467221	3	466971	8.32	467876	2000	467501	241	466850	0	466737	104	467345	0.2	467751	222.554	467626	712.735	467345	25.14	467221	35.548	467096	30.3681	466971	3.8677	467751	3.8677	467626	660	467501	350	466971	-0.65	467096	-251	466737	-3.9	466850	86	467876	1	466850	142951414	---	---	
468547	-110687	468700	-251	468422	70	468547	3	468297	8.32	469202	2000	468827	241	468172	0	468058	104	468700	0.2	469077	222.553	468952	712.734	468700	25.14	468547	35.548	468422	30.3681	468297	3.8677	469077	3.8677	468952	660	468827	350	468297	-0.65	468422	-251	468058	-3.9	468172	86	469202	1	468172	142951414	---	---	
469857	-110687	470173	-251	469732	70	469857	3	469607	8.32	470668	2000	470294	241	469482	0	469364	105	470173	0.2	470547	222.552	470418	712.734	470173	25.14	469857	35.4845	469732	30.3681	469607	3.83163	470547	3.8677	470418	660	470294	350	469607	-0.65	469732	-251	469364	-3.9	469482	87	470668	1	469482	142951414	---	---	
471307	-110687	471432	-252	471185	69	471307	3	471042	8.3	472009	2000	471557	241	470917	0	470793	108	471432	0.2	471884	222.552	471682	712.733	471432	25.14	471307	35.4845	471185	30.3681	471042	3.8677	471884	3.8677	471682	660	471557	350	471042	-0.65	471185	-252	470793	-3.9	470917	85	472009	1	470918	142951414	---	---	
472805	-110687	472930	-251	472680	70	472805	3	472530	8.3	473492	2000	473055	241	472259	0	472134	109	472930	0.2	473367	222.551	473205	712.732	472930	25.14	472805	35.548	472680	30.3681	472530	3.8677	473367	3.8677	473205	660	473055	350	472530	-0.65	472680	-252	472134	-3.9	472259	87	473492	1	472259	142951414	---	---	
474147	-110687	474272	-251	474022	70	474147	3	473903	8.3	474771	2000	474397	241	473741	0	473616	109	474272	0.2	474646	222.55	474523	712.731	474272	25.14	474147	35.548	474022	30.3232	473903	3.8677	474646	3.8677	474523	660	474397	350	473903	-0.65	474022	-251	473616	-3.9	473741	86	474771	1	473741	142951414	---	---	
475426	-110687	475619	-252	475302	70	475426	3	475177	8.3	476129	2000	475754	241	475053	0	474896	109	475619	0.2	476004	222.549	475879	712.73	475619	25.14	475426	35.4845	475302	30.3681	475177	3.8677	476004	3.8677	475879	660	475754	350	475177	-0.65	475302	-252	474896	-3.9	475053	87	476129	1	475053	142951414	---	---	
476768	-110687	476909	-252	476648	70	476768	3	476518	8.3	477434	2000	477033	241	476394	0	476270	110	476909	0.2	477283	222.549	477158	712.73	476909	25.14	476768	35.548	476648	30.3681	476518	3.8677	477283	3.83163	477158	660	477033	350	476518	-0.65	476648	-252	476270	-3.9	476394	86	477434	1	476394	142951414	---	---	
478063	-110687	478188	-252	477938	70	478063	3	477814	8.3	478743	2000	478313	241	477689	0	477548	110	478188	0.2	478596	222.548	478438	712.729	478188	25.14	478063	35.548	477938	30.3681	477814	3.8677	478596	3.83163	478438	660	478313	350	477814	-0.65	477938	-252	477548	-3.9	477689	87	478744	1	477689	142951414	---	---	
479421	-110687	479545	-251	479303	71	479421	3	479109	8.3	480091	2000	479670	241	478984	0	478859	110	479545	0.2	479967	222.547	479795	712.728	479545	25.14	479421	35.548	479303	30.3232	479109	3.83163	479967	3.83163	479795	660	479670	350	479109	-0.65	479303	-251	478859	-3.9	478984	86	480091	1	478984	142951414	---	---	
480747	-110687	480903	-252	480622	70	480747	3	480464	8.3	481449	2000	481028	241	480341	0	480216	110	480903	0.2	481324	222.546	481210	712.727	480903	25.14	480747	35.4845	480622	30.3232	480464	3.8677	481324	3.8677	481210	660	481028	350	480464	-0.65	480622	-251	480216	-3.9	480341	86	481449	1	480341	142951414	---	---	
482276	-110687	482400	-252	482151	70	482276	3	481919	8.3	482946	2000	482575	241	481698	0	481574	110	482400	0.2	482821	222.546	482696	712.727	482400	25.14	482276	35.548	482151	30.3232	481919	3.8677	482821	3.8677	482696	660	482575	350	481919	-0.65	482151	-252	481574	-3.9	481698	87	482946	1	481699	142951414	---	---	
483600	-110687	483724	-251	483475	70	483600	3	483351	8.32	484239	2000	483865	240	483224	0	483070	110	483724	0.2	484114	222.545	483989	712.726	483724	25.14	483600	35.548	483475	30.3232	483351	3.83163	484114	3.8677	483989	660	483865	350	483351	-0.65	483475	-251	483070	-3.9	483224	87	484239	1	483224	142951414	---	---	
484878	-110687	485038	-251	484753	70	484878	3	484628	8.32	485547	2000	485158	240	484504	0	484384	111	485038	0.2	485423	222.544	485298	712.725	485038	25.14	484878	35.548	484753	30.3232	484628	3.8677	485423	3.8677	485298	660	485158	350	484628	-0.65	484753	-251	484384	-3.9	484504	87	485547	1	484504	142951414	---	---	
486474	-110687	486773	-251	486077	70	486474	3	485953	8.32	487271	2000	486887	240	485828	0	485703	111	486773	0.2	487137	222.544	487012	712.724	486773	25.14	486474	35.548	486077	30.3681	485953	3.8677	487137	3.8677	487012	660	486887	350	485953	-0.65	486077	-251	485703	-3.9	485828	86	487271	1	485828	142951414	---	---	
487913	-110687	488040	-250	487760	70	487913	3	487635	8.32	488586	2000	488165	240	487511	0	487386	111	488040	0.2	488414	222.543	488290	712.724	488040	25.14	487913	35.548	487760	30.3681	487635	3.8677	488414	3.83163	488290	660	488165	350	487635	-0.65	487760	-250	487386	-3.9	487511	86	488586	1	487511	142951414	---	---	
489271	-110687	489396	-252	489150	70	489271	3	488975	8.32	490082	2000	489520	240	488854	0	488710	113	489396	0.2	489968	222.542	489645	712.723	489396	25.14	489271	35.4845	489150	30.3681	488975	3.8677	489968	3.8677	489645	660	489521	350	488975	-0.65	489150	-250	488710	-3.9	488854	86	490082	1	488854	142951414	---	---	
490720	-110687	490845	-252	490596	70	490720	3	490475	8.32	491437	2000	490970	240	490331	0	490206	115	490845	0.2	491312	222.541	491199	712.722	490845	25.14	490720	35.548	490596	30.3681	490475	3.8677	491312	3.83163	491199	660	490970	350	490475	-0.65	490596	-252	490206	-3.9	490331	86	491437	1	490331	142951414	---	---	
492146	-110687	492263	-252	491936	70	492146	3	491811	8.32	492778	2000	492403	240	491686	0	491562	116	492263	0.2	492653	222.54	492528	712.721	492263	25.14	492146	35.548	491936	30.3232	491811	3.8677	492653	3.8677	492528	660	492403	350	491811	-0.65	491936	-252	491562	-3.9	491686	86	492778	1	491686	142951414	---	---	
493480	-110687	493630	-252	493355	70	493480	3	493231	8.32	494119	2000	493745	240	493090	0	492976	116	493630	0.2	493994	222.539	493870	712.72	493630	25.14	493480	35.4845	493355	30.3681	493231	3.8677	493994	3.8677	493870	660	493745	350	493231	-0.65	493355	-252	492976	-3.9	493090	86	494119	1	493090	142951414	---	---	
494759	-110687	494915	-251	494634	70	494759	3	494509	8.32	495478	2000	495039	241	494384	0	494260	116	494915	0.2	495289	222.539	495164	712.72	494915	25.14	494759	35.548	494634	30.3681	494509	3.8677	495289	3.83163	495164	660	495039	350	494509	-0.65	494634	-252	494260	-3.9	494384	87	495478	1	494384	142951414	---	---	
496131	-110687	496256	-251	495975	70	496131	3	495851	8.32	496880	2000	496474	241	495727	0	495601	117	496256	0.2	496762	222.538	496600	712.719	496256	25.14	496131	35.548	495975	30.3681	495851	3.8677	496762	3.8677	496600	660	496474	350	495851	-0.65	495975	-251	495601	-3.9	495727	86	496880	1	495727	142951414	---	---	
497581	-110687	497707	-252	497395	70	497581	3	497255	8.32	498269	2000	497832	241	497130	0	497005	117	497707	0.2	498144	222.537	498019	712.718	497707	25.14	497581	35.548	497395	30.3681	497255	3.8677	498144	3.8677	498019	660	497832	350	497255	-0.65	497395	-252	497005	-3.9	497130	87	498269	1	497130	142951414	---	---	
498955	-110687	499080	-250	498830	70	498955	3	498710	8.32	499626	2000	499263	240	498544	0	498394	117	499080	0.2	499501	222.536	499376	712.717	499080	25.14	498955	35.548	498830	30.3232	498710	3.8677	499501	3.8677	499376	660	499264	350	498710	-0.65	498830	-252	498394	-3.9	498544	86	499626	1	498544	142951414	---	---	
500484	-110687	500608	-250	500359	70	500484	3	500234	8.32	501170	2000	500764	241	500116	0	499864	117	500608	0.2	501045	222.536	500930	712.717	500608	25.14	500484	35.4845	500359	30.413	500234	3.8677	501045	3.8677	500930	660	500764	350	500234	-0.65	500359	-250	499864	-3.9	500116	86	501170	1	500116	142951414	---	---	
501794	-110687	501998	-251	501669	70	501794	3	501545	8.32	502585	2000	502153	241	501420	0	501300	118	501998	0.2	502403	222.535	502278	712.716	501998	25.14	501794	35.548	501669	30.3681	501545	3.8677	502403	3.8677	502278	660	502153	350	501545	-0.65	501669	-251	501300	-3.9	501420	87	502585	1	501420	142951414	---	---	
503239	-110687	503449	-252	503074	70	503239	3	502949	8.3	503959	2000	503574	241	502824	0	502699	119	503449	0.2	503824	222.534	503699	712.715	503449	25.14	503239	35.548	503074	30.3681	502949	3.8677	503824	3.8677	503699	660	503574	350	502949	-0.65	503074	-251	502699	-3.9	502824	86	503959	1	502824	142951414	---	---	
504723	-110687	504839	-252	504558	70	504723	3	504433	8.3	505404	2000	504964	241	504308	0	504136	119	504839	0.2	505214	222.533	505089	712.714	504839	25.14	504723	35.548	504558	30.3681	504433	3.8677	505214	3.8677	505089	660	504964	350	504433	-0.65	504558	-252	504136	-3.9	504308	86	505404	1	504308	142951414	---	---	
506026	-110687	506151	-251	505903	70	506026	3	505776	8.3	506666	2000	506276	241	505651	0	505526	120	506151	0.2	506553	222.532	506401	712.714	506151	25.14	506026	35.548	505903	30.3681	505776	3.8677	506553	3.8677	506401	660	506276	350	505776	-0.65	505903	-251	505526	-3.9	505651	86	506666	1	505651	142951414	---	---	
507306	-110687	507431	-252	507181	70	507306	3	507041	8.3	508025	2000	507572	241	506916	0	506791	121	507431	0.2	507900	222.532	507738	712.713	507431	25.14	507306	35.4845	507181	30.3681	507041	3.8677	507900	3.8677	507738	660	507572	350	507041	-0.65	507181	-252	506791	-3.9	506916	87	508025	1	506916	142951414	---	---	
508712	-110687	508837	-252	508591	70	508712	3	508426	8.3	509415	2000	509044	241	508275	0	508150	122	508837	0.2	509290	222.531	509165	712.712	508837	25.14	508712	35.548	508591	30.3681	508426	3.83163	509290	3.8677	509165	660	509044	350	508426	-0.65	508591	-252	508150	-3.9	508275	85	509415	1	508275	142951414	---	---	
510055	-110687	510180	-252	509930	70	510055	3	509806	8.3	510733	2000	510332	241	509677	0	509540	122	510180	0.2	510570	222.53	510445	712.711	510180	25.14	510055	35.548	509930	30.3232	509806	3.8677	510570	3.8677	510445	660	510332	350	509806	-0.65	509930	-252	509540	-3.9	509677	87	510733	1	509677	142951414	---	---	
511382	-110687	511539	-250	511257	70	511382	3	511132	8.3	512069	2000	511679	241	511007	0	510886	122	511539	0.2	511944	222.53	511829	712.711	511539	25.14	511382	35.4845	511257	30.3681	511132	3.8677	511944	3.8677	511829	660	511679	350	511132	-0.65	511257	-252	510886	-3.9	511007	86	512069	1	511007	142951414	---	---	
512818	-110687	512934	-250	512693	70	512818	3	512569	8.3	513426	2000	513052	241	512444	0	512238	123	512934	0.2	513301	222.529	513177	712.71	512934	25.14	512818	35.548	512693	30.3232	512569	3.8677	513301	3.83163	513177	660	513052	350	512569	-0.65	512693	-250	512238	-3.9	512444	86	513426	1	512444	142951414	---	---	
514083	-110687	514206	-251	513941	70	514083	3	513816	8.3	514720	2000	514330	241	513691	0	513566	124	514206	0.2	514580	222.528	514455	712.709	514206	25.14	514083	35.548	513941	30.3681	513816	3.8677	514580	3.8677	514455	660	514330	350	513816	-0.65	513941	-251	513566	-3.9	513691	87	514720	1	513691	142951414	---	---	
515375	-110687	515500	-251	515260	70	515375	3	515110	8.32	516057	2000	515624	240	514996	0	514845	124	515500	0.2	515899	222.527	515749	712.708	515500	25.14	515375	35.548	515260	30.3681	515110	3.8677	515899	3.83163	515749	660	515624	350	515110	-0.65	515260	-251	514845	-3.9	514996	86	516057	1	514996	142951414	---	---	
