HistoricalDataLogger file: HistoricalWaferDataLogs\PM4\Std_PM4.1425914.10AA.11-5-2016.16-11-21.txt

Version:   SW=4.7.0 of 3/10/16     Config=UP-CLC 4.7
Control Source: Local
machineID: Machine	waferId: 1425914.10	Recipe: TSO_K_760nm
Equipment: CLN200 II PVD#94  for  TDK, P/10070  on  PCMA3880
User:      s

Reset Logging Event Name	nil
Start Logging Event Name	PreparingForOperationSetStarted
Stop Logging Event Name		OperationSetEnded


Start:(November 5, 2016   4:11:17 PM)(0)	End:(November 5, 2016   4:41:15 PM) (1798637)                                                                 

Channel Data: 
Number of channels =	23	Duration = 1798.64 (sec)        
Channel 1	name =	ChuckDrivePositionCountActual	period =1000ms	1367 samples                
Channel 2	name =	ChuckTempControlDCBiasActVoltage	period =1000ms	1367 samples                
Channel 3	name =	ChuckTempControlSensor	period =1000ms	1367 samples                
Channel 4	name =	CurrentStepNumber	period =1000ms	1367 samples                
Channel 5	name =	DCActualCurrent	period =1000ms	1367 samples                
Channel 6	name =	DCActualPower	period =1000ms	1367 samples                
Channel 7	name =	DCActualVoltage	period =1000ms	1367 samples                
Channel 8	name =	DCHardArcPerRun	period =1000ms	1367 samples                
Channel 9	name =	DCMicroArcPerRun	period =1000ms	1367 samples                
Channel 10	name =	DCPowerCorrection	period =1000ms	1367 samples                
Channel 11	name =	DCShieldLifeCounter	period =1000ms	1367 samples                
Channel 12	name =	DCTargetLifeCounter	period =1000ms	1367 samples                
Channel 13	name =	FlexiCathMagnetPositionSensor	period =1000ms	1367 samples                
Channel 14	name =	GasVacuumSystemGas1Sensor	period =1000ms	1367 samples                
Channel 15	name =	GasVacuumSystemGas3Sensor	period =1000ms	1367 samples                
Channel 16	name =	GasVacuumSystemPressureReaderManagerWiderangeGaugeSensor	period =1000ms	1367 samples                
Channel 17	name =	MatchingSeriesCapacitorPositionSensor	period =1000ms	1367 samples                
Channel 18	name =	MatchingShuntCapacitorPositionSensor	period =1000ms	1367 samples                
Channel 19	name =	ProcessTimerTimeCorrection	period =1000ms	1367 samples                
Channel 20	name =	RFBiasLoadPowerCorrection	period =1000ms	1367 samples                
Channel 21	name =	RFBiasLoadPowerSensor	period =1000ms	1367 samples                
Channel 22	name =	RFBiasReflectedPowerSensor	period =1000ms	1367 samples                
Channel 23	  name = 	zzEvent	period = undefined	undefined samples

No. of steps = 4
Step   	author         	ChuckDriveProce	ChuckDriveProce	ChuckDriveProce	ChuckGasFlowSet	ChuckGasPressur	ChuckGasRegulat	ChuckTemperatur	ChuckTemperatur	ChuckTemperatur	cleanAfterStep 	comment        	DCChopperFreque	DCChopperPulsWi	DCControlMode  	DCCurrentSetpoi	DCPowerModulati	DCPowerModulati	DCPowerModulati	DCPowerSetpoint	DCRampTime     	DCVoltageSetpoi	DCXHardArcPerRu	DCXMicroArcPerR	FlexiCathMagnet	FlexiCathMagnet	GasVacuumSystem	GasVacuumSystem	GasVacuumSystem	jobSettablePara	lastUpdate     	MatchingSeriesC	MatchingShuntCa	name           	owner          	powerOnAfterSte	Pressure       	ProcessEndCondi	ProcessTime    	processType    	RecipeExecution	RFBiasDCVoltage	RFBiasLoadPower	RFBiasRampTime 	RFBiasReflected	ThrottleEnable 	
(Units)	(none)         	()             	(SerOffsInc)   	()             	(sccm)         	(mTorr)        	()             	()             	(degC)         	()             	(none)         	(none)         	(kHz)          	(ns)           	()             	(A)            	(%)            	()             	(Degree)       	(W)            	(s)            	(V)            	()             	()             	()             	(mm)           	(sccm)         	(sccm)         	(sccm)         	(none)         	(none)         	(steps)        	(steps)        	(none)         	(none)         	(none)         	(mTorr)        	()             	(s)            	(none)         	()             	(V)            	(W)            	(s)            	(W)            	()             	
1      	s              	Setpoint       	-3072.0        	Process        	0.0            	0.0            	Pressure       	Setpoint       	70.0           	0              	false          	               	350.0          	1000           	Power          	0.0            	0.0            	None           	0.0            	0.0            	0.0            	0.0            	0              	0              	Recipe         	30.0           	0.0            	0.0            	0.0            	OrderedCollecti	2016/10/18 16:2	540            	550            	TSO_K_Evac     	s              	false          	6.75057e-3     	Pressure       	15.0           	               	true           	0.0            	0.0            	0.0            	0.0            	false          	

2      	s              	DontChange     	0              	Process        	0.0            	0.0            	Pressure       	DontChange     	70.0           	0              	false          	               	350.0          	1000           	Power          	0.0            	0.0            	None           	0.0            	0.0            	0.0            	0.0            	0              	0              	None           	0.0            	50.0           	0.0            	45.0           	OrderedCollecti	2016/10/13 11:2	0              	0              	TSO_K_Stab     	s              	false          	0.0            	Time           	15.0           	               	true           	0.0            	0.0            	0.0            	0.0            	true           	

3      	s              	DontChange     	0              	Process        	0.0            	0.0            	Pressure       	DontChange     	70.0           	0              	false          	               	350.0          	1000           	Power          	0.0            	0.0            	None           	0              	1920.0         	0.0            	230.0          	0              	0              	None           	0.0            	50.0           	0.0            	45.0           	OrderedCollecti	2016/10/24 17:1	0              	0              	TSO_K_760nm    	s              	false          	0.0            	Time           	1767.0         	               	false          	0.0            	220.0          	0.0            	0.0            	true           	

4      	s              	DontChange     	0              	Process        	0.0            	0.0            	Pressure       	DontChange     	70.0           	0              	false          	               	350.0          	1000           	Power          	0.0            	0.0            	None           	0.0            	0.0            	0.0            	0.0            	0              	0              	None           	0.0            	0.0            	0.0            	0.0            	OrderedCollecti	2016/10/13 11:2	0              	0              	TSO_K_EvacClean	s              	false          	7.50064e-4     	Time           	5.0            	               	false          	0.0            	0.0            	0.0            	0.0            	false          	


HistoricalData:
ChuckDrivePositionCountActual	ChuckDrivePositionCountActual	ChuckTempControlDCBiasActVoltage	ChuckTempControlDCBiasActVoltage	ChuckTempControlSensor	ChuckTempControlSensor	CurrentStepNumber	CurrentStepNumber	DCActualCurrent	DCActualCurrent	DCActualPower	DCActualPower	DCActualVoltage	DCActualVoltage	DCHardArcPerRun	DCHardArcPerRun	DCMicroArcPerRun	DCMicroArcPerRun	DCPowerCorrection	DCPowerCorrection	DCShieldLifeCounter	DCShieldLifeCounter	DCTargetLifeCounter	DCTargetLifeCounter	FlexiCathMagnetPositionSensor	FlexiCathMagnetPositionSensor	GasVacuumSystemGas1Sensor	GasVacuumSystemGas1Sensor	GasVacuumSystemGas3Sensor	GasVacuumSystemGas3Sensor	GasVacuumSystemPressureReaderManagerWiderangeGaugeSensor	GasVacuumSystemPressureReaderManagerWiderangeGaugeSensor	MatchingSeriesCapacitorPositionSensor	MatchingSeriesCapacitorPositionSensor	MatchingShuntCapacitorPositionSensor	MatchingShuntCapacitorPositionSensor	ProcessTimerTimeCorrection	ProcessTimerTimeCorrection	RFBiasLoadPowerCorrection	RFBiasLoadPowerCorrection	RFBiasLoadPowerSensor	RFBiasLoadPowerSensor	RFBiasReflectedPowerSensor	RFBiasReflectedPowerSensor	
msec	SerInc	msec	V	msec	degC	msec	no unit	msec	A	msec	W	msec	V	msec	no unit	msec	no unit	msec	%	msec	kWh	msec	kWh	msec	mm	msec	sccm	msec	sccm	msec	mTorr	msec	steps	msec	steps	msec	%	msec	%	msec	W	msec	W	
78	12357	191	0	1190	79	78	1	1065	0.0	691	0	316	0	940	204	816	3299	191	-2.9	566	75.7376	441	731.675	191	30.06	78	0.0	1190	0.0	566	7.05557e-4	441	540	316	550	1065	0.0	816	-7.6	940	0	691	0	---	---	
1315	12357	1439	0	2438	79	1315	1	2313	0.0	1938	0	1564	0	2188	204	2063	3299	1439	-2.9	1814	75.7376	1689	731.675	1439	30.06	1315	0.0	2438	0.0	1814	7.32502e-4	1689	540	1564	550	2313	0.0	2063	-7.6	2188	0	1938	0	---	---	
2562	12357	2687	0	3686	79	2562	1	3561	0.0	3186	0	2812	0	3436	204	3311	3299	2687	-2.9	3061	75.7376	2937	731.675	2687	30.06	2562	0.0	3686	0.0	3062	7.27032e-4	2937	540	2812	550	3561	0.0	3311	-7.6	3436	0	3186	0	---	---	
3810	12357	3935	0	4933	79	3810	1	4808	0.0	4434	0	4060	0	4684	204	4559	3299	3935	-2.9	4309	75.7376	4185	731.675	3935	30.06	3810	0.0	4933	0.0	4309	7.27032e-4	4185	540	4060	550	4808	0.0	4559	-7.6	4684	0	4434	0	---	---	
5058	12357	5183	0	6181	79	5058	1	6056	0.0	5682	0	5308	0	5932	204	5807	3299	5183	-2.9	5557	75.7376	5432	731.675	5183	30.06	5058	0.0	6181	0.0	5557	7.10866e-4	5432	540	5308	550	6056	0.0	5807	-7.6	5932	0	5682	0	---	---	
6306	12357	6431	0	7429	79	6306	1	7304	0.0	6930	0	6555	0	7180	204	7055	3299	6431	-2.9	6806	75.7376	6680	731.675	6431	30.06	6306	0.0	7429	0.0	6806	7.05557e-4	6680	540	6555	550	7304	0.0	7055	-7.6	7180	0	6930	0	---	---	
7554	12357	7679	0	8677	79	7554	1	8552	0.0	8178	0	7804	0	8428	204	8303	3299	7679	-2.9	8053	75.7376	7928	731.675	7679	30.06	7554	0.0	8677	0.0	8053	7.00288e-4	7928	540	7804	550	8552	0.0	8303	-7.6	8428	0	8178	0	---	---	
8802	12357	8927	0	9926	79	8802	1	9801	0.0	9426	0.0	9052	0.0	9676	204	9551	3299	8927	-2.9	9301	75.7376	9176	731.675	8927	30.06	8802	0.0	9926	0.0	9301	6.95059e-4	9176	540	9052	550	9801	0.0	9551	-7.6	9676	0	9426	0	---	---	
10050	-107599	10222	0	11220	79	10050	1	11096	0.0	10721	0	10347	0.0	10971	204	10846	3299	10222	-2.9	10596	75.7376	10471	731.675	10222	30.06	10050	0.0	11220	0.0	10596	6.95059e-4	10471	540	10347	550	11096	0.0	10846	-7.6	10971	0	10721	0	---	---	
11345	-107599	11470	0	12469	79	11345	2	12344	0.0	11969	0	11595	0	12219	204	12094	3299	11470	-2.9	11844	75.7376	11720	731.675	11470	30.06	11345	0.0	12469	44.82	11844	6.89868e-4	11720	540	11595	550	12344	0.0	12094	-7.6	12219	0	11969	0	---	---	
12593	-107599	12718	0	13732	79	12593	2	13607	0.0	13233	0	12866	0	13483	204	13358	3299	12718	-2.9	13108	75.7376	12983	731.675	12718	30.06	12593	48.9	13732	44.92	13108	2.27905	12983	540	12866	550	13607	0.0	13358	-7.6	13483	0	13233	0	12550	PM4RecipeExecutionPolicyStepStarted/TSO_K_Evac/PM4	
13857	-107599	13982	0	15010	79	13857	2	14856	0.0	14481	0	14107	0	14731	204	14606	3299	13982	-2.9	14356	75.7376	14231	731.675	13982	30.06	13857	49.9	15010	44.92	14356	3.60021	14231	540	14107	550	14856	0.0	14606	-7.6	14731	0	14481	0	14453	PM4RecipeExecutionPolicyStepStopped/TSO_K_Evac/PM4	
15136	-107599	15261	0	16275	79	15136	2	16150	0.0	15761	0	15386	0	16010	204	15885	3299	15261	-2.9	15636	75.7376	15511	731.675	15261	30.06	15136	49.9	16275	44.92	15636	3.60021	15511	540	15386	550	16150	0.0	15885	-7.6	16010	0	15761	0	14538	PM4RecipeExecutionPolicyStepStarted/TSO_K_Stab/PM4	
16400	-107599	16525	0	17523	79	16400	2	17398	0.0	17024	0	16650	0	17274	204	17157	3299	16525	-2.9	16899	75.7376	16774	731.675	16525	30.06	16400	50.0	17523	44.92	16899	3.65459	16774	540	16650	550	17399	0.0	17157	-7.6	17274	0	17024	0	---	---	
17648	-107599	17773	0	18771	79	17648	2	18647	0.0	18272	0	17898	0	18522	204	18397	3299	17773	-2.9	18147	75.7376	18022	731.675	17773	30.06	17648	49.9	18771	44.92	18147	3.65459	18023	540	17898	550	18647	0.0	18397	-7.6	18522	0	18272	0	---	---	
18896	-107599	19021	0	20019	79	18896	2	19895	0.0	19520	0	19146	0	19770	204	19645	3299	19021	-2.9	19395	75.7376	19271	731.675	19021	30.06	18896	49.9	20019	44.92	19395	3.68209	19271	540	19146	550	19895	0.0	19645	-7.6	19770	0	19520	0	---	---	
20144	-107599	20269	0	21268	79	20144	2	21143	0.0	20769	0	20394	0	21018	204	20893	3299	20269	-2.9	20643	75.7376	20519	731.675	20269	30.06	20144	49.9	21268	44.92	20643	3.65459	20519	540	20394	550	21143	0.0	20893	-7.6	21018	0	20769	0	---	---	
21408	-107599	21533	0	22547	79	21408	2	22431	0.0	22032	0	21658	0	22282	204	22157	3299	21533	-2.9	21907	75.7376	21783	731.675	21533	30.06	21408	49.9	22547	44.92	21907	3.68209	21783	540	21658	550	22431	0.0	22157	-7.6	22282	0	22032	0	---	---	
22672	-107599	22796	0	23795	79	22672	2	23670	0.0	23296	0	22921	0	23545	204	23421	3299	22796	-2.9	23171	75.7376	23046	731.675	22796	30.06	22672	49.9	23795	44.92	23171	3.65459	23046	540	22921	550	23670	0.0	23421	-7.6	23545	0	23296	0	---	---	
23920	-107599	24045	0	25059	79	23920	2	24934	0.0	24557	0	24169	0	24809	204	24684	3299	24045	-2.9	24419	75.7376	24294	731.675	24045	30.06	23920	49.9	25059	44.92	24419	3.68209	24294	540	24169	550	24934	0.0	24684	-7.6	24809	0	24557	0	---	---	
25183	-107599	25308	0	26307	79	25183	2	26185	0.0	25808	0	25433	0	26057	204	25932	3299	25308	-2.9	25683	75.7376	25558	731.675	25308	30.06	25183	50.0	26307	44.92	25683	3.65459	25558	540	25433	550	26185	0.0	25932	-7.6	26057	0	25808	0	---	---	
26432	-107599	26557	0	27712	82	26432	3	27571	8.32	27149	1870	26771	0	27420	204	27274	0	26557	-2.9	27024	75.7374	26900	731.675	26557	30.06	26432	49.9	27712	44.92	27024	3.88044	26900	540	26771	550	27571	0.0	27274	-7.6	27420	117	27149	0	---	---	
27836	-107599	27960	-63	28943	82	27836	3	28819	8.18	28460	1870	28095	224	28694	0	28585	0	27960	-2.9	28335	75.7367	28210	731.674	27960	30.06	27836	49.9	28943	44.92	28335	4.96942	28210	540	28095	550	28819	0.0	28585	-7.6	28694	204	28460	5	---	---	
