HistoricalDataLogger file: HistoricalWaferDataLogs\PM4\Std_PM4.p2014075.17AA.11-5-2016.9-44-0.txt

Version:   SW=4.7.0 of 3/10/16     Config=UP-CLC 4.7
Control Source: Local
machineID: Machine	waferId: p2014075.17	Recipe: TSO_L_1730nm
Equipment: CLN200 II PVD#94  for  TDK, P/10070  on  PCMA3880
User:      s

Reset Logging Event Name	nil
Start Logging Event Name	PreparingForOperationSetStarted
Stop Logging Event Name		OperationSetEnded


Start:(November 5, 2016   9:43:55 AM)(0)	End:(November 5, 2016   10:45:39 AM) (3704322)                                                                

Channel Data: 
Number of channels =	23	Duration = 3704.32 (sec)        
Channel 1	name =	ChuckDrivePositionCountActual	period =1000ms	2817 samples                
Channel 2	name =	ChuckTempControlDCBiasActVoltage	period =1000ms	2817 samples                
Channel 3	name =	ChuckTempControlSensor	period =1000ms	2816 samples                
Channel 4	name =	CurrentStepNumber	period =1000ms	2817 samples                
Channel 5	name =	DCActualCurrent	period =1000ms	2816 samples                
Channel 6	name =	DCActualPower	period =1000ms	2816 samples                
Channel 7	name =	DCActualVoltage	period =1000ms	2817 samples                
Channel 8	name =	DCHardArcPerRun	period =1000ms	2816 samples                
Channel 9	name =	DCMicroArcPerRun	period =1000ms	2816 samples                
Channel 10	name =	DCPowerCorrection	period =1000ms	2817 samples                
Channel 11	name =	DCShieldLifeCounter	period =1000ms	2816 samples                
Channel 12	name =	DCTargetLifeCounter	period =1000ms	2817 samples                
Channel 13	name =	FlexiCathMagnetPositionSensor	period =1000ms	2817 samples                
Channel 14	name =	GasVacuumSystemGas1Sensor	period =1000ms	2817 samples                
Channel 15	name =	GasVacuumSystemGas3Sensor	period =1000ms	2816 samples                
Channel 16	name =	GasVacuumSystemPressureReaderManagerWiderangeGaugeSensor	period =1000ms	2816 samples                
Channel 17	name =	MatchingSeriesCapacitorPositionSensor	period =1000ms	2817 samples                
Channel 18	name =	MatchingShuntCapacitorPositionSensor	period =1000ms	2817 samples                
Channel 19	name =	ProcessTimerTimeCorrection	period =1000ms	2816 samples                
Channel 20	name =	RFBiasLoadPowerCorrection	period =1000ms	2816 samples                
Channel 21	name =	RFBiasLoadPowerSensor	period =1000ms	2816 samples                
Channel 22	name =	RFBiasReflectedPowerSensor	period =1000ms	2816 samples                
Channel 23	  name = 	zzEvent	period = undefined	undefined samples

No. of steps = 4
Step   	author         	ChuckDriveProce	ChuckDriveProce	ChuckDriveProce	ChuckGasFlowSet	ChuckGasPressur	ChuckGasRegulat	ChuckTemperatur	ChuckTemperatur	ChuckTemperatur	cleanAfterStep 	comment        	DCChopperFreque	DCChopperPulsWi	DCControlMode  	DCCurrentSetpoi	DCPowerModulati	DCPowerModulati	DCPowerModulati	DCPowerSetpoint	DCRampTime     	DCVoltageSetpoi	DCXHardArcPerRu	DCXMicroArcPerR	FlexiCathMagnet	FlexiCathMagnet	GasVacuumSystem	GasVacuumSystem	GasVacuumSystem	jobSettablePara	lastUpdate     	MatchingSeriesC	MatchingShuntCa	name           	owner          	powerOnAfterSte	Pressure       	ProcessEndCondi	ProcessTime    	processType    	RecipeExecution	RFBiasDCVoltage	RFBiasLoadPower	RFBiasRampTime 	RFBiasReflected	ThrottleEnable 	
(Units)	(none)         	()             	(SerOffsInc)   	()             	(sccm)         	(mTorr)        	()             	()             	(degC)         	()             	(none)         	(none)         	(kHz)          	(ns)           	()             	(A)            	(%)            	()             	(Degree)       	(W)            	(s)            	(V)            	()             	()             	()             	(mm)           	(sccm)         	(sccm)         	(sccm)         	(none)         	(none)         	(steps)        	(steps)        	(none)         	(none)         	(none)         	(mTorr)        	()             	(s)            	(none)         	()             	(V)            	(W)            	(s)            	(W)            	()             	
1      	s              	Setpoint       	-3072.0        	Process        	0.0            	0.0            	Pressure       	Setpoint       	70.0           	0              	false          	               	350.0          	1000           	Power          	0.0            	0.0            	None           	0.0            	0.0            	0.0            	0.0            	0              	0              	Recipe         	30.0           	0.0            	0.0            	0.0            	OrderedCollecti	2016/10/18 16:0	540            	550            	TSO_L_Evac     	s              	false          	6.75057e-3     	Pressure       	15.0           	               	true           	0.0            	0.0            	0.0            	0.0            	false          	

2      	s              	DontChange     	0              	Process        	0.0            	0.0            	Pressure       	DontChange     	70.0           	0              	false          	               	350.0          	1000           	Power          	0.0            	0.0            	None           	0.0            	0.0            	0.0            	0.0            	0              	0              	None           	0.0            	50.0           	0.0            	45.0           	OrderedCollecti	2016/11/04 11:4	0              	0              	TSO_L_Stab_600s	s              	false          	0.0            	Time           	600.0          	               	true           	0.0            	0.0            	0.0            	0.0            	true           	

3      	s              	DontChange     	0              	Process        	0.0            	0.0            	Pressure       	DontChange     	70.0           	0              	false          	               	350.0          	1000           	Power          	0.0            	0.0            	None           	0              	2475.0         	0.0            	230.0          	0              	0              	None           	0.0            	50.0           	0.0            	45.0           	OrderedCollecti	2016/11/04 11:3	0              	0              	TSO_L_1730nm   	s              	false          	0.0            	Time           	3089.0         	               	false          	0.0            	250.0          	0.0            	0.0            	true           	

4      	s              	DontChange     	0              	Process        	0.0            	0.0            	Pressure       	DontChange     	70.0           	0              	false          	               	350.0          	1000           	Power          	0.0            	0.0            	None           	0.0            	0.0            	0.0            	0.0            	0              	0              	None           	0.0            	0.0            	0.0            	0.0            	OrderedCollecti	2016/10/13 11:2	0              	0              	TSO_L_EvacClean	s              	false          	7.50064e-4     	Time           	5.0            	               	false          	0.0            	0.0            	0.0            	0.0            	false          	


HistoricalData:
ChuckDrivePositionCountActual	ChuckDrivePositionCountActual	ChuckTempControlDCBiasActVoltage	ChuckTempControlDCBiasActVoltage	ChuckTempControlSensor	ChuckTempControlSensor	CurrentStepNumber	CurrentStepNumber	DCActualCurrent	DCActualCurrent	DCActualPower	DCActualPower	DCActualVoltage	DCActualVoltage	DCHardArcPerRun	DCHardArcPerRun	DCMicroArcPerRun	DCMicroArcPerRun	DCPowerCorrection	DCPowerCorrection	DCShieldLifeCounter	DCShieldLifeCounter	DCTargetLifeCounter	DCTargetLifeCounter	FlexiCathMagnetPositionSensor	FlexiCathMagnetPositionSensor	GasVacuumSystemGas1Sensor	GasVacuumSystemGas1Sensor	GasVacuumSystemGas3Sensor	GasVacuumSystemGas3Sensor	GasVacuumSystemPressureReaderManagerWiderangeGaugeSensor	GasVacuumSystemPressureReaderManagerWiderangeGaugeSensor	MatchingSeriesCapacitorPositionSensor	MatchingSeriesCapacitorPositionSensor	MatchingShuntCapacitorPositionSensor	MatchingShuntCapacitorPositionSensor	ProcessTimerTimeCorrection	ProcessTimerTimeCorrection	RFBiasLoadPowerCorrection	RFBiasLoadPowerCorrection	RFBiasLoadPowerSensor	RFBiasLoadPowerSensor	RFBiasReflectedPowerSensor	RFBiasReflectedPowerSensor	
msec	SerInc	msec	V	msec	degC	msec	no unit	msec	A	msec	W	msec	V	msec	no unit	msec	no unit	msec	%	msec	kWh	msec	kWh	msec	mm	msec	sccm	msec	sccm	msec	mTorr	msec	steps	msec	steps	msec	%	msec	%	msec	W	msec	W	
51	12353	176	0	1175	78	51	1	1050	0.0	675	0	301	0	925	546	800	6936	176	1.6	551	87.503	426	743.44	176	30.06	51	0.0	1175	0.0	551	1.1314e-3	426	540	301	550	1050	0.0	800	-6.6	925	0	675	0	---	---	
1299	12353	1424	0	2423	78	1299	1	2298	0.0	1923	0	1549	0	2173	546	2048	6936	1424	1.6	1798	87.503	1674	743.44	1424	30.06	1299	0.0	2423	0.0	1798	1.19235e-3	1674	540	1549	550	2298	0.0	2048	-6.6	2173	0	1923	0	---	---	
2563	12353	2688	0	3686	78	2563	1	3561	0.0	3187	0	2813	0	3437	546	3312	6936	2688	1.6	3062	87.503	2937	743.44	2688	30.06	2563	0.0	3686	0.0	3062	1.18345e-3	2937	540	2813	550	3561	0.0	3312	-6.6	3437	0	3187	0	---	---	
3811	12353	3936	0	4934	78	3811	1	4809	0.0	4435	0	4060	0	4684	546	4559	6936	3936	1.6	4310	87.503	4185	743.44	3936	30.06	3811	0.0	4934	0.0	4310	1.17461e-3	4185	540	4060	550	4809	0.0	4559	-6.6	4684	0	4435	0	---	---	
5059	12353	5183	0	6182	78	5059	1	6057	0.0	5683	0	5308	0	5932	546	5808	6936	5183	1.6	5558	87.503	5433	743.44	5183	30.06	5059	0.0	6182	0.0	5558	1.16584e-3	5433	540	5308	550	6057	0.0	5808	-6.6	5932	0	5683	0	---	---	
6307	12353	6431	0	7430	78	6307	1	7305	0.0	6931	0	6556	0	7180	546	7056	6936	6431	1.6	6806	87.503	6681	743.44	6431	30.06	6307	0.0	7430	0.0	6806	1.14849e-3	6681	540	6556	550	7305	0.0	7056	-6.6	7180	0	6931	0	---	---	
7555	12353	7679	0	8678	78	7555	1	8553	0.0	8179	0.0	7805	0	8428	546	8304	6936	7679	1.6	8054	87.503	7929	743.44	7679	30.06	7555	0.0	8678	0.0	8054	1.13991e-3	7929	540	7805	550	8553	0.0	8304	-6.6	8428	0	8179	0	---	---	
8803	-107599	8928	0	9926	78	8803	1	9801	0.0	9427	0.0	9052	0.0	9676	546	9552	6936	8928	1.6	9302	87.503	9177	743.44	8928	30.06	8803	0.0	9926	0.0	9302	1.12295e-3	9177	540	9052	550	9801	0.0	9552	-6.6	9676	0	9427	0	---	---	
10051	-107599	10176	0	11174	78	10051	2	11049	0.0	10675	0	10301	0	10925	546	10800	6936	10176	1.6	10550	87.503	10425	743.44	10176	30.06	10051	0.0	11174	39.3	10550	1.11457e-3	10425	540	10301	550	11049	0.0	10800	-6.6	10925	0	10675	0	---	---	
11299	-107599	11424	0	12422	78	11299	2	12297	0.0	11923	0	11549	0	12173	546	12048	6936	11424	1.6	11798	87.503	11674	743.44	11424	30.06	11299	49.8	12422	44.92	11798	2.24514	11674	540	11549	550	12297	0.0	12048	-6.6	12173	0	11923	0	---	---	
12559	-107599	12672	0	13655	78	12559	2	13545	0.0	13171	0	12797	0	13421	546	13296	6936	12672	1.6	13046	87.503	12921	743.44	12672	30.06	12559	49.9	13655	44.92	13046	3.60021	12921	540	12797	550	13545	0.0	13296	-6.6	13421	0	13171	0	12709	PM4RecipeExecutionPolicyStepStarted/TSO_L_Evac/PM4	
13779	-107599	13904	0	14981	78	13779	2	14856	0.0	14403	0	14029	0	14729	546	14528	6936	13904	1.6	14279	87.503	14154	743.44	13904	30.06	13779	49.9	14981	44.92	14279	3.65459	14154	540	14029	550	14856	0.0	14528	-6.6	14729	0	14403	0	14169	PM4RecipeExecutionPolicyStepStopped/TSO_L_Evac/PM4	
15106	-107599	15230	0	16213	78	15106	2	16088	0.0	15729	0	15355	0	15963	546	15839	6936	15230	1.6	15605	87.503	15480	743.44	15230	30.06	15106	49.9	16213	44.92	15605	3.68209	15480	540	15355	550	16088	0.0	15839	-6.6	15963	0	15729	0	14292	PM4RecipeExecutionPolicyStepStarted/TSO_L_Stab_600s/PM4	
16338	-107599	16463	0	17461	78	16338	2	17336	0.0	16962	0	16587	0	17211	546	17087	6936	16463	1.6	16837	87.503	16712	743.44	16463	30.06	16338	49.9	17461	44.92	16837	3.68209	16712	540	16587	550	17336	0.0	17087	-6.6	17211	0	16962	0	---	---	
17586	-107599	17711	0	18709	78	17586	2	18584	0.0	18210	0	17835	0	18459	546	18335	6936	17711	1.6	18085	87.503	17960	743.44	17711	30.06	17586	50.0	18709	44.92	18085	3.68209	17960	540	17835	550	18584	0.0	18335	-6.6	18459	0	18210	0	---	---	
18834	-107599	18990	0	19980	78	18834	2	19863	0.0	19489	0	19115	0	19738	546	19614	6936	18990	1.6	19364	87.503	19239	743.44	18990	30.06	18834	49.9	19980	44.92	19364	3.68209	19239	540	19115	550	19863	0.0	19614	-6.6	19738	0	19489	0	---	---	
20097	-107599	20222	0	21205	78	20097	2	21080	0.0	20721	0	20347	0	20971	546	20846	6936	20222	1.6	20597	87.503	20472	743.44	20222	30.06	20097	49.9	21205	44.92	20597	3.68209	20472	540	20347	550	21080	0.0	20846	-6.6	20971	0	20721	0	---	---	
21330	-107599	21454	0	22453	78	21330	2	22328	0.0	21954	0	21579	0	22203	546	22083	6936	21454	1.6	21829	87.503	21704	743.44	21455	30.06	21330	49.9	22453	44.92	21829	3.73769	21704	540	21579	550	22328	0.0	22083	-6.6	22203	0	21954	0	---	---	
22578	-107599	22702	0	23685	78	22578	2	23560	0.0	23186	0	22827	0	23435	546	23311	6936	22702	1.6	23077	87.503	22952	743.44	22702	30.06	22578	49.9	23685	44.92	23077	3.70979	22952	540	22827	550	23560	0.0	23311	-6.6	23435	0	23186	0	---	---	
23810	-107599	23935	0	24918	78	23810	2	24793	0.0	24418	0	24060	0	24668	546	24543	6936	23935	1.6	24294	87.503	24175	743.44	23935	30.06	23810	49.9	24918	44.92	24294	3.73769	24175	540	24060	550	24793	0.0	24543	-6.6	24668	0	24418	0	---	---	
25042	-107599	25167	0	26151	78	25042	2	26025	0.0	25651	0	25276	0	25900	546	25775	6936	25167	1.6	25526	87.503	25401	743.44	25167	30.06	25042	49.9	26151	44.92	25526	3.73769	25401	540	25276	550	26025	0.0	25775	-6.6	25900	0	25651	0	---	---	
26269	-107599	26384	0	27382	78	26269	2	27258	0.0	26883	0	26509	0	27133	546	27008	6936	26384	1.6	26758	87.503	26634	743.44	26384	30.06	26269	49.9	27382	44.92	26758	3.73769	26634	540	26509	550	27258	0.0	27008	-6.6	27133	0	26883	0	---	---	
27507	-107599	27632	0	28630	78	27507	2	28505	0.0	28131	0	27757	0	28381	546	28256	6936	27632	1.6	28006	87.503	27882	743.44	27632	30.06	27507	49.9	28630	44.92	28006	3.73769	27882	540	27757	550	28505	0.0	28256	-6.6	28381	0	28131	0	---	---	
28755	-107599	28880	0	29894	78	28755	2	29769	0.0	29396	0	29005	0	29644	546	29519	6936	28880	1.6	29254	87.503	29130	743.44	28880	30.06	28755	49.9	29894	44.92	29254	3.70979	29130	540	29005	550	29769	0.0	29519	-6.6	29644	0	29396	0	---	---	
