540228	-110686	540354	-252	540104	70	540228	3	539979	8.3	539589	2000	540478	240	539854	0	539736	133	540354	0.2	540728	223.575	540603	713.756	540354	25.14	540228	35.548	540104	30.3232	539979	3.83163	540728	3.7959	540603	660	540478	350	539979	-0.65	540104	-252	539736	-3.9	539854	86	539589	1	539854	142951402	---	---	
541517	-110686	541648	-252	541384	70	541517	3	541243	8.32	540852	2000	541773	240	541118	0	540993	134	541648	0.2	542023	223.574	541898	713.755	541648	25.14	541517	35.548	541384	30.3681	541243	3.83163	542023	3.83163	541898	660	541773	350	541243	-0.65	541384	-252	540993	-3.9	541118	87	540852	1	541118	142951402	---	---	
542787	-110686	542912	-252	542647	70	542787	3	542522	8.32	542148	2000	543037	240	542398	0	542272	134	542912	0.2	543287	223.574	543162	713.755	542912	25.14	542787	35.548	542647	30.3681	542522	3.7959	543287	3.7959	543162	660	543037	350	542522	-0.65	542647	-252	542272	-3.9	542398	85	542148	1	542398	142951402	---	---	
544114	-110686	544239	-252	543997	70	544114	3	543817	8.32	543443	2000	544363	240	543693	0	543568	135	544239	0.2	544629	223.573	544488	713.754	544239	25.14	544114	35.548	543997	30.3681	543817	3.7959	544629	3.7959	544488	660	544363	350	543817	-0.65	543997	-252	543568	-3.9	543693	86	543443	1	543693	142951402	---	---	
545393	-110686	545518	-252	545268	70	545393	3	545128	8.32	544753	2000	545674	240	545003	0	544878	135	545518	0.2	545924	223.572	545804	713.753	545518	25.14	545393	35.4845	545268	30.3681	545128	3.83163	545924	3.7959	545804	660	545674	350	545128	-0.65	545268	-252	544878	-3.9	545003	86	544753	1	545003	142951402	---	---	
546720	-110686	546844	-252	546579	70	546720	3	546454	8.32	546049	2000	547055	240	546298	0	546173	135	546844	0.2	547313	223.571	547188	713.752	546844	25.14	546720	35.548	546579	30.3681	546454	3.83163	547313	3.7959	547188	660	547055	350	546454	-0.65	546579	-252	546173	-3.9	546298	86	546049	1	546298	142951402	---	---	
548155	-110686	548280	-252	548030	70	548155	3	547917	8.32	547437	2000	548471	241	547776	0	547562	136	548280	0.2	548732	223.571	548608	713.751	548280	25.14	548155	35.548	548030	30.413	547917	3.83163	548733	3.83163	548608	660	548471	350	547917	-0.65	548030	-252	547562	-3.9	547776	86	547437	1	547776	142951402	---	---	
549497	-110686	549622	-252	549372	70	549497	3	549247	8.32	548857	2000	549809	241	549124	0	548982	136	549622	0.2	550059	223.57	549934	713.751	549622	25.14	549497	35.548	549372	30.3681	549247	3.83163	550059	3.83163	549934	660	549809	350	549247	-0.65	549372	-252	548982	-3.9	549124	88	548857	1	549124	142951402	---	---	
550823	-110686	550948	-252	550699	70	550823	3	550574	8.3	550184	2000	551089	241	550449	0	550309	137	550948	0.2	551338	223.569	551214	713.75	550948	25.14	550823	35.4845	550699	30.3681	550574	3.83163	551338	3.83163	551214	660	551089	350	550574	-0.65	550699	-252	550309	-3.9	550449	86	550184	1	550449	142951402	---	---	
552125	-110686	552259	-252	551994	70	552125	3	551869	8.3	551463	2000	552384	241	551744	0	551627	137	552259	0.2	552633	223.568	552509	713.749	552259	25.14	552125	35.4845	551994	30.3681	551869	3.7959	552633	3.7959	552509	660	552384	350	551869	-0.65	551994	-252	551627	-3.9	551744	85	551463	1	551744	142951402	---	---	
553492	-110686	553617	-252	553320	70	553492	3	553199	8.3	552758	2000	553741	241	553024	0	552899	137	553617	0.2	554052	223.567	553866	713.749	553617	25.14	553492	35.548	553320	30.3232	553199	3.83163	554052	3.7959	553866	660	553741	350	553199	-0.65	553320	-252	552899	-3.9	553024	85	552758	1	553024	142951402	---	---	
554834	-110686	554958	-252	554729	70	554834	3	554553	8.3	554163	2000	555083	241	554428	0	554303	138	554959	0.2	555425	223.567	555208	713.748	554959	25.14	554834	35.548	554729	30.3232	554553	3.83163	555425	3.83163	555208	660	555083	350	554553	-0.65	554729	-252	554303	-3.9	554428	85	554163	1	554428	142951402	---	---	
556300	-110686	556425	-252	556176	70	556300	3	555926	8.3	555551	2000	556550	241	555801	0	555676	138	556425	0.2	556799	223.566	556687	713.747	556425	25.14	556300	35.548	556176	30.3681	555926	3.7959	556800	3.7959	556687	660	556550	350	555926	-0.65	556176	-252	555676	-3.9	555801	86	555551	1	555801	142951402	---	---	
557611	-110686	557735	-252	557486	71	557611	3	557362	8.3	556924	2000	557860	241	557174	0	557049	138	557735	0.2	558141	223.565	558015	713.746	557735	25.14	557611	35.548	557486	30.3232	557362	3.7959	558141	3.7959	558015	660	557860	350	557362	-0.65	557486	-252	557049	-3.9	557174	86	556924	1	557174	142951402	---	---	
558874	-110686	558999	-252	558749	71	558874	3	558623	8.3	558265	2000	559123	241	558499	0	558390	139	558999	0.2	559404	223.565	559277	713.745	558999	25.14	558874	35.548	558749	30.3681	558624	3.83163	559404	3.7959	559277	660	559123	350	558623	-0.65	558749	-252	558390	-3.9	558499	85	558266	1	558499	142951402	---	---	
560309	-110686	560433	-252	560184	70	560309	3	560059	8.3	559607	2000	560627	241	559941	0	559732	139	560433	0.2	560917	223.564	560792	713.745	560433	25.14	560309	35.4845	560184	30.413	560059	3.83163	560917	3.83163	560792	660	560627	350	560059	-0.65	560184	-252	559732	-3.9	559941	86	559607	1	559941	142951402	---	---	
561681	-110686	561900	-252	561556	70	561681	3	561432	8.3	561042	2000	562024	241	561307	0	561180	139	561900	0.2	562274	223.563	562149	713.744	561900	25.14	561681	35.4845	561556	30.3681	561432	3.83163	562274	3.83163	562149	660	562024	350	561432	-0.65	561556	-252	561180	-3.9	561307	87	561042	1	561307	142951402	---	---	
563178	-110686	563303	-252	563069	71	563178	3	562944	8.3	562399	2000	563428	241	562757	0	562633	139	563303	0.2	563703	223.562	563553	713.743	563303	25.14	563178	35.4845	563069	30.3681	562945	3.83163	563703	3.83163	563553	660	563428	350	562944	-0.65	563069	-252	562633	-3.9	562757	85	562399	1	562757	142951402	---	---	
564489	-110686	564613	-252	564367	70	564489	3	564208	8.3	563818	2000	564738	241	564083	0	563969	140	564613	0.2	565155	223.561	564863	713.743	564613	25.14	564489	35.548	564367	30.3232	564208	3.83163	565155	3.7959	564863	660	564738	350	564208	-0.65	564367	-252	563969	-3.9	564083	86	563818	1	564083	142951402	---	---	
565908	-110686	566032	-252	565783	70	565908	3	565658	8.32	565268	2000	566158	241	565518	0	565393	140	566032	0.2	566454	223.561	566341	713.742	566032	25.14	565908	35.548	565783	30.3681	565658	3.83163	566454	3.7959	566341	660	566158	350	565658	-0.65	565783	-252	565393	-3.9	565518	86	565268	1	565518	142951402	---	---	
567202	-110686	567327	-252	567077	70	567202	3	566959	8.32	566578	2000	567451	240	566828	0	566703	140	567327	0.2	567748	223.56	567632	713.741	567327	25.14	567202	35.548	567077	30.3681	566959	3.83163	567748	3.7959	567632	660	567451	350	566959	-0.65	567077	-252	566703	-3.9	566828	85	566578	1	566828	142951402	---	---	
568559	-110686	568684	-252	568434	71	568559	3	568318	8.32	567873	2000	568827	240	568122	0	567997	140	568684	0.2	569073	223.559	568948	713.74	568684	25.14	568559	35.548	568434	30.3232	568318	3.83163	569073	3.83163	568948	660	568827	350	568318	-0.65	568434	-252	567997	-3.9	568122	86	567873	1	568122	142951402	---	---	
569822	-110686	569947	-252	569697	70	569822	3	569572	8.32	569198	2000	570087	240	569457	0	569323	140	569947	0.2	570336	223.558	570211	713.739	569947	25.14	569822	35.548	569697	30.3681	569572	3.83163	570336	3.83163	570211	660	570087	350	569572	-0.65	569697	-252	569323	-3.9	569457	86	569198	1	569457	142951402	---	---	
571185	-110686	571303	-252	571022	70	571185	3	570897	8.32	570523	2000	571428	240	570773	0	570648	143	571303	0.2	571693	223.558	571568	713.739	571303	25.14	571185	35.4845	571022	30.3681	570897	3.83163	571693	3.7959	571568	660	571428	350	570897	-0.65	571022	-252	570648	-3.9	570773	86	570523	1	570773	142951402	---	---	
572519	-110686	572675	-252	572348	70	572519	3	572223	8.32	571849	2000	572800	241	572098	0	571973	144	572675	0.2	573065	223.557	572925	713.738	572675	25.14	572519	35.548	572348	30.3681	572223	3.83163	573065	3.83163	572925	660	572800	350	572223	-0.65	572348	-252	571973	-3.9	572098	86	571849	1	572098	142951402	---	---	
573845	-110686	573969	-252	573720	71	573845	3	573581	8.32	573190	2000	574094	241	573439	0	573314	144	573969	0.2	574344	223.556	574219	713.737	573969	25.14	573845	35.548	573720	30.3681	573581	3.83163	574344	3.83163	574219	660	574094	350	573581	-0.65	573720	-252	573314	-3.9	573439	86	573190	1	573439	142951402	---	---	
575139	-110686	575263	-252	575014	71	575139	3	574889	8.3	574468	2000	575377	241	574746	0	574593	146	575263	0.2	575622	223.556	575497	713.737	575263	25.14	575139	35.548	575014	30.3681	574889	3.83163	575622	3.83163	575497	660	575377	350	574889	-0.65	575014	-252	574593	-3.9	574746	86	574468	1	574746	142951402	---	---	
576449	-110686	576574	-252	576324	71	576449	3	576199	8.3	575747	2000	576805	241	576085	0	575918	146	576574	0.2	577058	223.555	576932	713.736	576574	25.14	576449	35.548	576324	30.3681	576199	3.83163	577058	3.83163	576932	660	576805	350	576199	-0.65	576324	-252	575918	-3.9	576085	85	575747	1	576085	142951402	---	---	
577869	-110686	578068	-252	577744	70	577869	3	577619	8.3	577182	2000	578259	241	577491	0	577307	146	578068	0.2	578508	223.554	578384	713.735	578069	25.14	577869	35.4845	577744	30.3681	577619	3.83163	578508	3.83163	578384	660	578259	350	577619	-0.65	577744	-252	577307	-3.9	577491	87	577182	1	577492	142951402	---	---	
579289	-110686	579460	-252	579164	70	579289	3	579042	8.3	578633	2000	579585	241	578899	0	578776	146	579460	0.2	579835	223.553	579710	713.734	579460	25.14	579289	35.548	579164	30.3681	579042	3.83163	579835	3.83163	579710	660	579585	350	579042	-0.65	579164	-252	578776	-3.9	578899	86	578633	1	578899	142951402	---	---	
580625	-110686	580755	-252	580490	70	580625	3	580365	8.3	580005	2000	580880	241	580240	0	580116	147	580755	0.2	581191	223.553	581005	713.734	580755	25.14	580625	35.4845	580490	30.3681	580365	3.7959	581191	3.83163	581005	660	580880	350	580365	-0.65	580490	-252	580116	-3.9	580240	86	580005	1	580240	142951402	---	---	
582080	-110686	582207	-252	581864	70	582080	3	581738	8.3	581367	2000	582347	241	581614	0	581489	147	582207	0.2	582648	223.552	582472	713.733	582207	25.14	582080	35.548	581864	30.3681	581738	3.7959	582648	3.83163	582472	660	582347	350	581738	-0.65	581864	-252	581489	-3.9	581614	86	581367	1	581614	142951402	---	---	
583464	-110686	583580	-252	583294	70	583464	3	583143	8.3	582768	2000	583704	241	583018	0	582893	147	583580	0.2	583980	223.551	583829	713.732	583580	25.14	583464	35.548	583294	30.3681	583143	3.83163	583980	3.83163	583829	660	583704	350	583143	-0.65	583294	-252	582893	-3.9	583018	86	582768	1	583018	142951402	---	---	
584734	-110686	584859	-252	584600	70	584734	3	584469	8.3	584095	2000	584984	241	584344	0	584219	148	584859	0.2	585239	223.55	585109	713.731	584859	25.14	584734	35.548	584600	30.3232	584469	3.83163	585239	3.7959	585109	660	584984	350	584469	-0.65	584600	-252	584219	-3.9	584344	86	584095	1	584344	142951402	---	---	
586061	-110686	586186	-252	585936	70	586061	3	585764	8.3	585358	2000	586310	241	585641	0	585483	149	586186	0.2	586560	223.549	586446	713.731	586186	25.14	586061	35.548	585936	30.3681	585764	3.83163	586560	3.83163	586446	660	586310	350	585764	-0.65	585936	-252	585483	-3.9	585641	86	585358	1	585641	142951402	---	---	
587309	-110686	587434	-252	587184	70	587309	3	587069	8.3	586693	2000	587559	241	586934	0	586810	149	587434	0.2	587871	223.549	587756	713.73	587434	25.14	587309	35.4845	587184	30.3681	587069	3.83163	587871	3.83163	587756	660	587559	350	587069	-0.65	587184	-252	586810	-3.9	586934	86	586693	1	586934	142951402	---	---	
588619	-110686	588744	-252	588495	70	588620	3	588370	8.3	587995	2000	588897	241	588250	0	588120	149	588744	0.2	589134	223.548	589010	713.729	588744	25.14	588620	35.548	588495	30.3232	588370	3.83163	589134	3.83163	589010	660	588897	350	588370	-0.65	588495	-252	588120	-3.9	588250	86	587995	1	588250	142951402	---	---	
590025	-110686	590457	-252	589743	70	590025	3	589618	8.3	589259	2000	590570	241	589506	0	589384	149	590457	0.2	590819	223.547	590695	713.728	590457	25.14	590025	35.548	589743	30.413	589618	3.83163	590819	3.83163	590695	660	590570	350	589618	-0.65	589743	-252	589384	-3.9	589506	85	589259	1	589506	142951402	---	---	
591631	-110686	591826	-252	591506	70	591631	3	591381	8.32	590944	2000	591943	240	591256	0	591143	150	591827	0.2	592193	223.546	592068	713.727	591827	25.14	591631	35.4845	591506	30.3681	591381	3.83163	592193	3.83163	592068	660	591943	350	591381	-0.65	591506	-252	591143	-3.9	591256	85	590944	1	591256	142951402	---	---	
592970	-110686	593097	-252	592817	70	592970	3	592692	8.32	592317	2000	593222	240	592567	0	592442	150	593097	0.2	593554	223.545	593425	713.727	593097	25.14	592970	35.548	592817	30.3681	592692	3.83163	593554	3.83163	593425	660	593222	350	592692	-0.65	592817	-252	592442	-3.9	592567	86	592317	1	592567	142951402	---	---	
594299	-110686	594424	-252	594189	70	594299	3	594049	8.32	593675	2000	594548	240	593924	0	593799	150	594424	0.2	594831	223.545	594673	713.726	594424	25.14	594299	35.4845	594189	30.3681	594049	3.83163	594831	3.7959	594673	660	594548	350	594049	-0.65	594189	-252	593799	-3.9	593924	87	593675	1	593924	142951402	---	---	
595687	-110686	595812	-252	595561	70	595687	3	595375	8.32	595001	2000	595937	240	595251	0	595126	151	595812	0.2	596249	223.544	596062	713.725	595812	25.14	595687	35.548	595561	30.3232	595375	3.83163	596249	3.7959	596062	660	595937	350	595375	-0.65	595561	-252	595126	-3.9	595251	86	595001	1	595251	142951402	---	---	
597013	-110686	597138	-252	596889	70	597013	3	596775	8.32	596374	2000	597263	240	596623	0	596502	152	597138	0.2	597512	223.543	597398	713.724	597138	25.14	597013	35.548	596889	30.413	596775	3.7959	597513	3.83163	597398	660	597263	350	596775	-0.65	596889	-252	596502	-3.9	596623	87	596374	1	596623	142951402	---	---	
598308	-110686	598433	-252	598183	70	598308	3	598058	8.32	597637	2000	598662	241	597887	0	597762	152	598433	0.2	598963	223.543	598848	713.724	598433	25.14	598308	35.4845	598183	30.3681	598058	3.83163	598963	3.83163	598848	660	598662	350	598058	-0.65	598183	-252	597762	-3.9	597887	87	597637	1	597887	142951402	---	---	
---	---	---	---	599602	70	---	---	599478	8.32	599088	2000	---	---	599348	0	599212	152	---	---	---	---	---	---	---	---	---	---	599602	30.3681	599478	3.83163	---	---	---	---	---	---	599478	-0.65	599602	-252	599212	-3.9	599348	87	599088	1	599348	142951402	---	---	
599727	-110686	599852	-252	601116	70	599727	3	600998	8.32	600429	2000	600044	241	600708	0	600554	152	599852	0.2	600304	223.542	600180	713.723	599852	25.14	599727	35.4845	601116	30.3232	600998	3.83163	600304	3.83163	600180	660	600044	350	600998	-0.65	601116	-252	600554	-3.9	600708	87	600429	1	600708	142951402	---	---	
601240	-110686	601365	-252	602410	70	601240	3	602285	8.3	601880	2000	601505	241	602158	0	602004	152	601365	0.2	601755	223.541	601630	713.722	601365	25.14	601240	35.548	602410	30.3232	602285	3.7959	601755	3.83163	601630	660	601505	350	602285	-0.65	602410	-252	602004	-3.9	602158	86	601880	1	602158	142951402	---	---	
602535	-110686	602659	-252	603782	70	602535	3	603658	8.3	603268	2000	602815	241	603533	0	603408	153	602660	0.2	603155	223.54	602940	713.721	602660	25.14	602535	35.548	603782	30.3232	603658	3.83163	603155	3.83163	602940	660	602815	350	603658	-0.65	603783	-252	603408	-3.9	603533	88	603268	1	603533	142951402	---	---	
603928	-110686	604048	-252	605077	70	603929	3	604952	8.3	604578	2000	604183	241	604827	0	604703	153	604048	0.2	604422	223.54	604297	713.721	604048	25.14	603929	35.548	605077	30.3681	604952	3.83163	604422	3.83163	604297	660	604183	350	604952	-0.65	605077	-252	604703	-3.9	604827	85	604578	1	604827	142951402	---	---	
605212	-110686	605327	-252	606408	70	605212	3	606264	8.3	605888	2000	605451	241	606138	0	606013	154	605327	0.2	605744	223.539	605576	713.72	605327	25.14	605212	35.4845	606408	30.3681	606264	3.83163	605744	3.7959	605576	660	605451	350	606264	-0.65	606408	-252	606013	-3.9	606138	86	605888	1	606138	142951402	---	---	
606528	-110686	606652	-252	607729	70	606528	3	607615	8.3	607198	2000	606777	241	607464	0	607338	154	606652	0.2	607072	223.538	606902	713.719	606652	25.14	606528	35.4845	607729	30.3681	607615	3.83163	607072	3.83163	606902	660	606777	350	607615	-0.65	607729	-252	607338	-3.9	607464	86	607198	1	607464	142951402	---	---	
607854	-110686	607978	-252	609039	70	607854	3	608907	8.3	608509	2000	608103	241	608758	0	608634	154	607978	0.2	608390	223.537	608232	713.719	607978	25.14	607854	35.548	609039	30.3232	608907	3.83163	608390	3.83163	608232	660	608103	350	608907	-0.65	609039	-252	608634	-3.9	608758	86	608509	1	608759	142951402	---	---	
609164	-110686	609289	-252	610381	70	609164	3	610256	8.3	609835	2000	609441	241	610085	0	609960	154	609289	0.2	609710	223.537	609597	713.717	609289	25.14	609164	35.548	610381	30.3232	610256	3.83163	609710	3.7959	609597	660	609441	350	610256	-0.65	610381	-252	609960	-3.9	610085	87	609835	1	610085	142951402	---	---	
610505	-110686	610631	-252	611754	70	610505	3	611629	8.3	611130	2000	610748	241	611478	0	611255	154	610631	0.2	611005	223.536	610880	713.717	610631	25.14	610505	35.4845	611754	30.3681	611629	3.83163	611005	3.83163	610880	660	610748	350	611629	-0.65	611754	-252	611255	-3.9	611478	86	611130	1	611478	142951402	---	---	
611879	-110686	612032	-252	613064	70	611879	3	612940	8.3	612534	2000	612160	241	612815	0	612696	154	612032	0.2	612409	223.535	612284	713.716	612032	25.14	611879	35.4845	613064	30.3681	612940	3.83163	612409	3.83163	612284	660	612160	350	612940	-0.65	613064	-252	612696	-3.9	612815	86	612534	1	612815	142951402	---	---	
613189	-110686	613361	-252	614406	70	613189	3	614281	8.3	613914	2000	613486	241	614157	0	614032	155	613361	0.2	613735	223.534	613610	713.715	613361	25.14	613189	35.548	614406	30.3681	614281	3.83163	613735	3.7959	613610	660	613486	350	614281	-0.65	614406	-252	614032	-3.9	614157	87	613914	1	614157	142951402	---	---	
614556	-110686	614671	-252	615732	70	614556	3	615592	8.3	615217	2000	614827	241	615467	0	615342	155	614671	0.2	615095	223.533	614952	713.715	614671	25.14	614556	35.548	615732	30.3681	615592	3.83163	615095	3.83163	614952	660	614827	350	615592	-0.65	615732	-252	615342	-3.9	615467	86	615217	1	615467	142951402	---	---	
615873	-110686	615997	-252	617261	70	615873	3	617146	8.3	616590	2000	616122	241	616951	0	616715	155	615997	0.2	616465	223.533	616342	713.714	615997	25.14	615873	35.548	617261	30.3681	617146	3.83163	616465	3.83163	616342	660	616122	350	617146	-0.65	617261	-252	616715	-3.9	616951	86	616590	1	616951	142951402	---	---	
617386	-110686	617511	-252	618712	70	617386	3	618586	8.3	618088	2000	617636	241	618338	0	618213	155	617511	0.2	617963	223.532	617844	713.713	617511	25.14	617386	35.548	618712	30.3681	618586	3.83163	617963	3.7959	617844	660	617636	350	618586	-0.65	618712	-252	618213	-3.9	618338	86	618088	1	618338	142951402	---	---	
618837	-110686	618962	-252	620303	70	618837	3	620180	8.3	619617	2000	619193	241	619972	0	619742	155	618962	0.2	619492	223.531	619367	713.712	618962	25.14	618837	35.4845	620303	30.3681	620180	3.83163	619492	3.83163	619367	660	619193	350	620180	-0.65	620303	-252	619742	-3.9	619972	87	619617	1	619972	142951402	---	---	
620428	-110686	620553	-252	621676	70	620428	3	621552	8.32	621115	2000	620744	241	621427	0	621242	155	620553	0.2	620990	223.53	620865	713.711	620553	25.14	620428	35.4845	621676	30.3681	621552	3.83163	620990	3.83163	620865	660	620744	350	621552	-0.65	621676	-252	621242	-3.9	621427	86	621115	1	621427	142951402	---	---	
621801	-110686	621929	-252	623049	70	621801	3	622924	8.32	622516	2000	622051	241	622800	0	622675	156	621929	0.2	622372	223.53	622176	713.711	621929	25.14	621801	35.548	623049	30.3681	622924	3.83163	622372	3.83163	622176	660	622051	350	622924	-0.65	623049	-252	622675	-3.9	622800	87	622516	1	622800	142951402	---	---	
623169	-110686	623283	-252	624329	70	623169	3	624204	8.32	623829	2000	623479	240	624079	0	623954	156	623283	0.2	623720	223.529	623595	713.71	623283	25.14	623169	35.548	624329	30.3681	624204	3.83163	623720	3.7959	623595	660	623479	350	624204	-0.65	624329	-252	623954	-3.9	624079	86	623829	1	624079	142951402	---	---	
624453	-110686	624641	-252	625717	70	624453	3	625579	8.32	625171	2000	624765	240	625421	0	625296	156	624641	0.2	625046	223.528	624890	713.709	624641	25.14	624453	35.4845	625717	30.3681	625579	3.83163	625046	3.83163	624890	660	624765	350	625579	-0.65	625717	-252	625296	-3.9	625421	85	625171	1	625421	142951402	---	---	
625842	-110686	625967	-252	627090	70	625842	3	626966	8.32	626482	2000	626092	240	626790	0	626606	156	625967	0.2	626357	223.527	626236	713.709	625967	25.14	625842	35.4845	627090	30.3681	626966	3.7959	626357	3.7959	626236	660	626092	350	626966	-0.65	627090	-252	626606	-3.9	626790	87	626482	1	626790	142951402	---	---	
627215	-110686	627340	-252	628369	69	627215	3	628245	8.32	627841	2000	627464	240	628107	0	627964	156	627340	0.2	627699	223.527	627574	713.708	627340	25.14	627215	35.4845	628369	30.3681	628245	3.83163	627699	3.7959	627574	660	627464	350	628245	-0.65	628369	-252	627964	-3.9	628107	86	627841	1	628107	142951402	---	---	
628494	-110686	628619	-252	629680	69	628494	3	629555	8.32	629150	2000	628782	240	629430	0	629274	157	628619	0.2	629025	223.526	628904	713.707	628619	25.14	628494	35.548	629680	30.3232	629555	3.83163	629025	3.83163	628904	660	628782	350	629555	-0.65	629680	-252	629274	-3.9	629430	85	629150	1	629430	142951402	---	---	
629805	-110686	629944	-252	630960	70	629805	3	630835	8.32	630460	2000	630086	240	630710	0	630587	157	629944	0.2	630335	223.525	630211	713.706	629944	25.14	629805	35.548	630960	30.413	630835	3.83163	630335	3.83163	630211	660	630086	350	630835	-0.65	630960	-252	630587	-3.9	630710	86	630460	1	630710	142951402	---	---	
631084	-110686	631251	-252	632270	70	631084	3	632145	8.32	631740	2000	631365	240	632020	0	631896	158	631251	0.2	631615	223.525	631490	713.705	631251	25.14	631084	35.548	632270	30.413	632145	3.83163	631615	3.83163	631490	660	631365	350	632145	-0.65	632270	-252	631896	-3.9	632020	85	631740	1	632020	142951402	---	---	
632396	-110686	632582	-252	633628	70	632396	3	633503	8.32	633122	2000	632707	241	633378	0	633253	158	632582	0.2	632957	223.524	632832	713.705	632582	25.14	632396	35.548	633628	30.3681	633503	3.83163	632957	3.83163	632832	660	632707	350	633503	-0.65	633628	-252	633253	-3.9	633378	86	633122	1	633378	142951402	---	---	
633768	-110686	633893	-252	634954	70	633768	3	634798	8.32	634423	2000	634018	241	634673	0	634548	158	633893	0.2	634307	223.523	634142	713.704	633893	25.14	633768	35.548	634954	30.3232	634798	3.83163	634307	3.83163	634142	660	634018	350	634798	-0.65	634954	-252	634548	-3.9	634673	86	634423	1	634673	142951402	---	---	
635079	-110686	635203	-252	636218	70	635079	3	636093	8.3	635718	2000	635344	241	635968	0	635843	158	635203	0.2	635593	223.522	635474	713.703	635203	25.14	635079	35.548	636218	30.3681	636093	3.83163	635593	3.83163	635474	660	635344	350	636093	-0.65	636218	-252	635843	-3.9	635968	86	635718	1	635968	142951402	---	---	
636333	-110686	636452	-252	637559	70	636333	3	637434	8.3	637013	2000	636640	241	637294	0	637138	158	636452	0.2	636888	223.522	636764	713.703	636452	25.14	636333	35.548	637559	30.3681	637434	3.83163	636888	3.83163	636764	660	636640	350	637434	-0.65	637559	-252	637138	-3.9	637294	87	637013	1	637294	142951402	---	---	
637684	-110686	637906	-252	638932	70	637684	3	638807	8.3	638425	2000	638043	241	638682	0	638558	158	637906	0.2	638292	223.521	638167	713.702	637906	25.14	637684	35.4845	638932	30.3681	638807	3.7959	638292	3.7959	638167	660	638043	350	638807	-0.65	638932	-252	638558	-3.9	638682	87	638425	1	638682	142951402	---	---	
639057	-110686	639197	-252	640242	70	639057	3	640117	8.3	639753	2000	639322	241	639993	0	639868	160	639197	0.2	639603	223.52	639476	713.701	639197	25.14	639057	35.4845	640242	30.3681	640117	3.7959	639603	3.83163	639476	660	639322	350	640117	-0.65	640242	-252	639868	-3.9	639993	86	639753	1	639993	142951402	---	---	
640383	-110686	640573	-252	641622	70	640383	3	641474	8.3	641100	2000	640695	241	641350	0	641225	160	640573	0.2	640982	223.519	640819	713.7	640573	25.14	640383	35.4845	641622	30.3681	641474	3.83163	640982	3.83163	640819	660	640695	350	641474	-0.65	641622	-252	641225	-3.9	641350	86	641100	1	641350	142951402	---	---	
641740	-110686	641865	-252	643003	70	641740	3	642886	8.3	642473	2000	641989	241	642723	0	642598	160	641865	0.2	642348	223.518	642167	713.7	641865	25.14	641740	35.4845	643003	30.3681	642886	3.7959	642348	3.83163	642167	660	641989	350	642886	-0.65	643003	-252	642598	-3.9	642723	86	642473	1	642723	142951402	---	---	
643128	-110686	643253	-252	644298	70	643128	3	644173	8.3	643783	2000	643378	241	644059	0	643908	160	643253	0.2	643659	223.518	643534	713.699	643253	25.14	643128	35.4845	644298	30.3681	644173	3.83163	643659	3.83163	643534	660	643378	350	644173	-0.65	644298	-252	643908	-3.9	644059	86	643783	1	644059	142951402	---	---	
644423	-110686	644548	-252	645577	70	644423	3	645453	8.3	645063	2000	644688	241	645328	0	645207	161	644548	0.2	644938	223.517	644813	713.698	644548	25.14	644423	35.4845	645577	30.3232	645453	3.83163	644938	3.83163	644813	660	644688	350	645453	-0.65	645577	-252	645207	-3.9	645328	87	645063	1	645328	142951402	---	---	
645702	-110686	645886	-252	647026	69	645702	3	646825	8.3	646439	2000	645998	241	646700	0	646576	162	645886	0.2	646248	223.516	646123	713.697	645886	25.14	645702	35.4845	647026	30.3232	646825	3.83163	646248	3.83163	646123	660	645998	350	646825	-0.65	647026	-252	646576	-3.9	646700	86	646439	1	646700	142951402	---	---	
647168	-110686	647293	-252	648385	69	647168	3	648260	8.3	647886	2000	647418	241	648135	0	648010	163	647293	0.2	647667	223.516	647542	713.697	647293	25.14	647168	35.548	648385	30.3681	648260	3.83163	647667	3.83163	647542	660	647418	350	648260	-0.65	648385	-252	648010	-3.9	648135	86	647886	1	648135	142951402	---	---	
648509	-110686	648634	-251	649738	70	648509	3	649570	8.32	649150	2000	648759	241	649445	0	649320	163	648634	0.2	649008	223.515	648884	713.696	648634	25.14	648509	35.4845	649738	30.3681	649570	3.83163	649008	3.83163	648884	660	648759	350	649570	-0.65	649738	-251	649320	-3.9	649445	85	649151	1	649445	142951402	---	---	
649866	-110686	649991	-251	651076	70	649866	3	650895	8.32	650521	2000	650115	240	650770	0	650646	163	649991	0.2	650398	223.514	650240	713.695	649991	25.14	649866	35.548	651076	30.3681	650895	3.7959	650398	3.83163	650240	660	650115	350	650895	-0.65	651076	-252	650646	-3.9	650770	86	650521	1	650770	142951402	---	---	
651191	-110686	651316	-252	652361	70	651191	3	652224	8.32	651831	2000	651441	240	652080	0	651956	164	651316	0.2	651706	223.513	651566	713.694	651316	25.14	651191	35.548	652361	30.3232	652224	3.83163	651706	3.83163	651566	660	651441	350	652224	-0.65	652361	-252	651956	-3.9	652080	86	651831	1	652080	142951402	---	---	
652486	-110686	652610	-252	653702	70	652486	3	653574	8.32	653141	2000	652735	240	653390	0	653265	164	652610	0.2	653016	223.512	652901	713.693	652610	25.14	652486	35.4845	653702	30.3681	653574	3.83163	653016	3.83163	652901	660	652735	350	653574	-0.65	653702	-252	653265	-3.9	653390	86	653141	1	653390	142951402	---	---	
